path_czi,channel_signal,channel_target
data/tom20/3500001010_100X_20170626_5-Scene-11-P51-F05.czi,6,3
data/tom20/3500000518_100X_20170203_F06_P26.czi,6,3
data/tom20/3500000986_100X_20170620_5-Scene-02-P22-E06.czi,6,3
data/tom20/3500000969_100X_20170613_5-Scene-09-P50-F06.czi,6,3
data/tom20/3500000959_100X_20170609_5-Scene-07-P27-E06.czi,6,3
data/tom20/3500000971_100X_20170614_3-Scene-10-P40-F05.czi,6,3
data/tom20/3500001010_100X_20170626_2-Scene-08-P18-E05.czi,6,3
data/tom20/3500000994_100X_20170621_10-Scene-3-P46-F06.czi,6,3
data/tom20/3500000986_100X_20170620_5-Scene-03-P23-E06.czi,6,3
data/tom20/3500001005_100X_20170623_2-Scene-08-P26-E08.czi,6,3
data/tom20/3500000971_100X_20170614_3-Scene-02-P32-F04.czi,6,3
data/tom20/3500000517_100X_20170203_F07_P12.czi,3,1
data/tom20/3500000997_100X_20170621_1-Scene-04-P4-E04.czi,6,3
data/tom20/3500000969_100X_20170613_1-Scene-05-P5-E04.czi,6,3
data/tom20/3500000980_100X_20170616_5-Scene-10-P30-E06.czi,6,3
data/tom20/3500000989_100X_20170619_8-Scene-1-P21-E08.czi,6,3
data/tom20/3500001012_10X_20170627_4-Scene-08-P38-F05.czi,6,3
data/tom20/3500001066_100X_20170712_1r-Scene-2-P5-E05.czi,6,3
data/tom20/3500000552_100X_20170207_F06_P30.czi,6,3
data/tom20/3500001003_100X_20170623_1-Scene-10-P12-F05.czi,6,3
data/tom20/3500000989_100X_20170619_8-Scene-2-P22-E08.czi,6,3
data/tom20/3500000997_100X_20170621_1-Scene-02-P2-E04.czi,6,3
data/tom20/3500000964_100X_20170612_6-Scene-6-P29-E07.czi,6,3
data/tom20/3500000981_100X_20170616_2-Scene-20-P51-F07.czi,6,3
data/tom20/3500000972_100X_20170614_3-Scene-4-P13-E06.czi,6,3
data/tom20/3500000969_100X_20170613_3-Scene-06-P36-F04.czi,6,3
data/tom20/3500001057_100X_20170712_r1-Scene-09-P26-E08.czi,6,3
data/tom20/3500000972_100X_20170614_2-Scene-1-P7-E05.czi,6,3
data/tom20/3500000968_100X_20170612_2-Scene-14-P42-E08.czi,6,3
data/tom20/3500001005_100X_20170623_2-Scene-04-P22-E08.czi,6,3
