path_czi,channel_signal,channel_target
data/myosin_iib/20161219_S01_051.czi,3,1
data/myosin_iib/20161219_S01_002.czi,3,1
data/myosin_iib/20161219_S01_042.czi,3,1
data/myosin_iib/20161219_S01_036.czi,3,1
data/myosin_iib/20161219_S01_006.czi,3,1
data/myosin_iib/20161219_S01_033.czi,3,1
data/myosin_iib/20161219_S01_047.czi,3,1
data/myosin_iib/20161219_S01_041.czi,3,1
data/myosin_iib/20161219_S01_016.czi,3,1
data/myosin_iib/20161219_S01_014.czi,3,1
data/myosin_iib/20161219_S01_040.czi,3,1
data/myosin_iib/20161219_S01_034.czi,3,1
data/myosin_iib/20161219_S01_020.czi,3,1
data/myosin_iib/20161219_S01_054.czi,3,1
data/myosin_iib/20161219_S01_044.czi,3,1
data/myosin_iib/20161219_S01_028.czi,3,1
data/myosin_iib/20161219_S01_038.czi,3,1
data/myosin_iib/20161219_S01_055.czi,3,1
data/myosin_iib/20161219_S01_045.czi,3,1
data/myosin_iib/20161219_S01_010.czi,3,1
data/myosin_iib/20161219_S01_017.czi,3,1
data/myosin_iib/20161219_S01_009.czi,3,1
data/myosin_iib/20161219_S01_048.czi,3,1
data/myosin_iib/20161219_S01_024.czi,3,1
data/myosin_iib/20161219_S01_043.czi,3,1
data/myosin_iib/20161219_S01_039.czi,3,1
data/myosin_iib/20161219_S01_018.czi,3,1
data/myosin_iib/20161219_S01_015.czi,3,1
data/myosin_iib/20161219_S01_007.czi,3,1
data/myosin_iib/20161219_S01_023.czi,3,1
